STN,YYYYMMDD,   RD
664,20060221,24
664,20060222,10
664,20060223,0
664,20060224,0
664,20060225,0
664,20060226,0
664,20060227,0
664,20060228,45
664,20060301,30
664,20060302,69
664,20060303,21
664,20060304,0
664,20060305,0
664,20060306,29
664,20060307,18
664,20060308,1
664,20060309,135
664,20060310,44
664,20060311,23
664,20060312,2
664,20060313,0
664,20060314,0
664,20060315,0
664,20060316,2
664,20060317,0
664,20060318,0
664,20060319,0
664,20060320,0
664,20060321,0
664,20060322,0
664,20060323,0
664,20060324,0
664,20060325,70
664,20060326,80
664,20060327,45
664,20060328,19
664,20060329,52
664,20060330,97
664,20060331,17
664,20060401,10
664,20060402,6
664,20060403,33
664,20060404,0
664,20060405,0
664,20060406,0
664,20060407,12
664,20060408,4
664,20060409,11
664,20060410,0
664,20060411,0
664,20060412,68
664,20060413,7
664,20060414,70
664,20060415,0
664,20060416,72
664,20060417,20
664,20060418,3
664,20060419,1
664,20060420,18
664,20060421,0
664,20060422,13
664,20060423,0
664,20060424,0
664,20060425,0
664,20060426,0
664,20060427,0
664,20060428,0
664,20060429,0
664,20060430,82
664,20060501,0
664,20060502,21
664,20060503,0
664,20060504,0
664,20060505,0
664,20060506,0
664,20060507,0
664,20060508,0
664,20060509,0
664,20060510,0
664,20060511,0
664,20060512,0
664,20060513,3
664,20060514,0
664,20060515,0
664,20060516,4
664,20060517,4
664,20060518,36
664,20060519,75
664,20060520,50
664,20060521,208
664,20060522,165
664,20060523,54
664,20060524,18
664,20060525,74
664,20060526,2
664,20060527,45
664,20060528,38
664,20060529,0
664,20060530,31
664,20060531,42
664,20060601,1
664,20060602,3
664,20060603,0
664,20060604,0
664,20060605,0
664,20060606,0
664,20060607,0
664,20060608,0
664,20060609,0
664,20060610,0
664,20060611,0
664,20060612,0
664,20060613,0
664,20060614,7
664,20060615,22
664,20060616,4
664,20060617,0
664,20060618,0
664,20060619,0
664,20060620,0
664,20060621,0
664,20060622,4
664,20060623,0
664,20060624,0
664,20060625,0
664,20060626,35
664,20060627,0
664,20060628,0
664,20060629,0
664,20060630,0
664,20060701,0
664,20060702,0
664,20060703,0
664,20060704,0
664,20060705,0
664,20060706,0
664,20060707,200
664,20060708,3
664,20060709,1
664,20060710,0
664,20060711,0
664,20060712,0
664,20060713,0
664,20060714,0
664,20060715,0
664,20060716,0
664,20060717,0
664,20060718,0
664,20060719,0
664,20060720,0
664,20060721,0
664,20060722,0
664,20060723,220
664,20060724,264
664,20060725,0
664,20060726,0
664,20060727,0
664,20060728,13
664,20060729,42
664,20060730,0
664,20060731,45
664,20060801,16
664,20060802,151
664,20060803,267
664,20060804,0
664,20060805,441
664,20060806,0
664,20060807,0
664,20060808,11
664,20060809,4
664,20060810,0
664,20060811,49
664,20060812,155
664,20060813,32
664,20060814,3
664,20060815,47
664,20060816,0
664,20060817,0
664,20060818,5
664,20060819,3
664,20060820,27
664,20060821,157
664,20060822,157
664,20060823,0
664,20060824,0
664,20060825,0
664,20060826,19
664,20060827,5
664,20060828,126
664,20060829,80
664,20060830,28
664,20060831,20
664,20060901,5
664,20060902,0
664,20060903,20
664,20060904,6
664,20060905,0
664,20060906,9
664,20060907,0
664,20060908,3
664,20060909,0
664,20060910,0
664,20060911,0
664,20060912,0
664,20060913,0
664,20060914,0
664,20060915,0
664,20060916,0
664,20060917,0
664,20060918,0
664,20060919,2
664,20060920,5
664,20060921,0
664,20060922,0
664,20060923,0
664,20060924,0
664,20060925,0
664,20060926,0
664,20060927,8
664,20060928,0
664,20060929,0
664,20060930,4
664,20061001,0
664,20061002,73
664,20061003,14
664,20061004,7
664,20061005,11
664,20061006,30
664,20061007,70
664,20061008,39
664,20061009,0
664,20061010,0
664,20061011,41
664,20061012,0
664,20061013,13
664,20061014,0
664,20061015,0
664,20061016,0
664,20061017,0
664,20061018,0
664,20061019,11
664,20061020,3
664,20061021,7
664,20061022,1
664,20061023,48
664,20061024,55
664,20061025,93
664,20061026,5
664,20061027,0
664,20061028,10
664,20061029,16
664,20061030,0
664,20061031,0
664,20061101,79
664,20061102,14
664,20061103,3
664,20061104,25
664,20061105,0
664,20061106,0
664,20061107,0
664,20061108,0
664,20061109,28
664,20061110,0
664,20061111,114
664,20061112,87
664,20061113,20
664,20061114,23
664,20061115,24
664,20061116,2
664,20061117,38
664,20061118,35
664,20061119,2
664,20061120,82
664,20061121,106
664,20061122,97
664,20061123,50
664,20061124,53
664,20061125,28
664,20061126,3
664,20061127,0
664,20061128,0
664,20061129,3
664,20061130,0
664,20061201,0
664,20061202,0
664,20061203,20
664,20061204,32
664,20061205,53
664,20061206,67
664,20061207,3
664,20061208,197
664,20061209,146
664,20061210,0
664,20061211,15
664,20061212,76
664,20061213,61
664,20061214,1
664,20061215,0
664,20061216,0
664,20061217,51
664,20061218,2
664,20061219,0
664,20061220,2
664,20061221,4
664,20061222,0
664,20061223,0
664,20061224,3
664,20061225,2
664,20061226,1
664,20061227,0
664,20061228,9
664,20061229,3
664,20061230,1
664,20061231,163
664,20070101,56
664,20070102,25
664,20070103,38
664,20070104,47
664,20070105,64
664,20070106,44
664,20070107,152
664,20070108,32
664,20070109,34
664,20070110,0
664,20070111,120
664,20070112,106
664,20070113,2
664,20070114,28
664,20070115,0
664,20070116,3
664,20070117,8
664,20070118,247
664,20070119,179
664,20070120,9
664,20070121,84
664,20070122,35
664,20070123,5
664,20070124,0
664,20070125,0
664,20070126,1
664,20070127,27
664,20070128,3
664,20070129,17
664,20070130,3
664,20070131,1
664,20070201,15
664,20070202,2
664,20070203,1
664,20070204,0
664,20070205,1
664,20070206,10
664,20070207,16
664,20070208,0
664,20070209,54
664,20070210,0
664,20070211,54
664,20070212,100
664,20070213,172
664,20070214,55
664,20070215,93
664,20070216,0
664,20070217,0
664,20070218,0
664,20070219,0
664,20070220,0
664,20070221,0
664,20070222,37
664,20070223,0
664,20070224,55
664,20070225,95
664,20070226,125
664,20070227,13
664,20070228,87
664,20070301,162
664,20070302,58
664,20070303,65
664,20070304,5
664,20070305,40
664,20070306,9
664,20070307,121
664,20070308,35
664,20070309,0
664,20070310,42
664,20070311,0
664,20070312,0
664,20070313,0
664,20070314,0
664,20070315,0
664,20070316,0
664,20070317,19
664,20070318,79
664,20070319,34
664,20070320,14
664,20070321,21
664,20070322,29
664,20070323,0
664,20070324,4
664,20070325,0
664,20070326,0
664,20070327,0
664,20070328,0
664,20070329,0
664,20070330,149
664,20070331,23
664,20070401,0
664,20070402,0
664,20070403,0
664,20070404,0
664,20070405,0
664,20070406,0
664,20070407,0
664,20070408,0
664,20070409,0
664,20070410,0
664,20070411,0
664,20070412,0
664,20070413,0
664,20070414,0
664,20070415,0
664,20070416,0
664,20070417,0
664,20070418,0
664,20070419,0
664,20070420,0
664,20070421,0
664,20070422,0
664,20070423,0
664,20070424,0
664,20070425,0
664,20070426,0
664,20070427,0
664,20070428,0
664,20070429,0
664,20070430,0
664,20070501,0
664,20070502,0
664,20070503,0
664,20070504,0
664,20070505,0
664,20070506,0
664,20070507,82
664,20070508,163
664,20070509,52
664,20070510,94
664,20070511,198
664,20070512,159
664,20070513,20
664,20070514,20
664,20070515,72
664,20070516,200
664,20070517,53
664,20070518,0
664,20070519,60
664,20070520,0
664,20070521,3
664,20070522,0
664,20070523,0
664,20070524,0
664,20070525,34
664,20070526,12
664,20070527,87
664,20070528,5
664,20070529,24
664,20070530,3
664,20070531,35
664,20070601,35
664,20070602,0
664,20070603,0
664,20070604,0
664,20070605,0
664,20070606,0
664,20070607,0
664,20070608,0
664,20070609,0
664,20070610,3
664,20070611,18
664,20070612,14
664,20070613,0
664,20070614,1
664,20070615,22
664,20070616,15
664,20070617,47
664,20070618,86
664,20070619,51
664,20070620,1
664,20070621,0
664,20070622,56
664,20070623,100
664,20070624,44
664,20070625,25
664,20070626,77
664,20070627,190
664,20070628,15
664,20070629,6
664,20070630,68
664,20070701,10
664,20070702,189
664,20070703,43
664,20070704,68
664,20070705,172
664,20070706,29
664,20070707,57
664,20070708,1
664,20070709,0
664,20070710,46
664,20070711,96
664,20070712,15
664,20070713,25
664,20070714,0
664,20070715,0
664,20070716,0
664,20070717,20
664,20070718,0
664,20070719,14
664,20070720,0
664,20070721,149
664,20070722,27
664,20070723,34
664,20070724,32
664,20070725,25
664,20070726,2
664,20070727,60
664,20070728,51
664,20070729,124
664,20070730,61
664,20070731,16
664,20070801,13
664,20070802,0
664,20070803,2
664,20070804,0
664,20070805,0
664,20070806,0
664,20070807,22
664,20070808,10
664,20070809,0
664,20070810,0
664,20070811,0
664,20070812,0
664,20070813,70
664,20070814,0
664,20070815,91
664,20070816,37
664,20070817,17
664,20070818,10
664,20070819,0
664,20070820,63
664,20070821,3
664,20070822,110
664,20070823,3
664,20070824,0
664,20070825,0
664,20070826,0
664,20070827,0
664,20070828,0
664,20070829,0
664,20070830,0
664,20070831,16
664,20070901,8
664,20070902,0
664,20070903,235
664,20070904,7
664,20070905,9
664,20070906,11
664,20070907,3
664,20070908,12
664,20070909,2
664,20070910,0
664,20070911,61
664,20070912,1
664,20070913,0
664,20070914,0
664,20070915,8
664,20070916,0
664,20070917,0
664,20070918,91
664,20070919,3
664,20070920,6
664,20070921,5
664,20070922,0
664,20070923,0
664,20070924,0
664,20070925,32
664,20070926,23
664,20070927,49
664,20070928,84
664,20070929,13
664,20070930,163
664,20071001,0
664,20071002,4
664,20071003,0
664,20071004,135
664,20071005,0
664,20071006,0
664,20071007,0
664,20071008,0
664,20071009,0
664,20071010,0
664,20071011,0
664,20071012,1
664,20071013,3
664,20071014,0
664,20071015,0
664,20071016,0
664,20071017,0
664,20071018,66
664,20071019,5
664,20071020,4
664,20071021,0
664,20071022,12
664,20071023,0
664,20071024,0
664,20071025,0
664,20071026,0
664,20071027,0
664,20071028,0
664,20071029,35
664,20071030,84
664,20071031,0
664,20071101,0
664,20071102,4
664,20071103,14
664,20071104,0
664,20071105,0
664,20071106,71
664,20071107,30
664,20071108,20
664,20071109,96
664,20071110,91
664,20071111,102
664,20071112,94
664,20071113,5
664,20071114,42
664,20071115,0
664,20071116,0
664,20071117,0
664,20071118,0
664,20071119,0
664,20071120,0
664,20071121,0
664,20071122,4
664,20071123,0
664,20071124,4
664,20071125,31
664,20071126,29
664,20071127,7
664,20071128,0
664,20071129,3
664,20071130,27
664,20071201,77
664,20071202,5
664,20071203,180
664,20071204,31
664,20071205,2
664,20071206,63
664,20071207,235
664,20071208,115
664,20071209,87
664,20071210,11
664,20071211,3
664,20071212,0
664,20071213,0
664,20071214,0
664,20071215,0
664,20071216,0
664,20071217,0
664,20071218,0
664,20071219,0
664,20071220,0
664,20071221,0
664,20071222,0
664,20071223,3
664,20071224,2
664,20071225,0
664,20071226,8
664,20071227,0
664,20071228,0
664,20071229,19
664,20071230,20
664,20071231,6
664,20080101,1
664,20080102,0
664,20080103,0
664,20080104,3
664,20080105,39
664,20080106,107
664,20080107,18
664,20080108,25
664,20080109,11
664,20080110,0
664,20080111,30
664,20080112,29
664,20080113,9
664,20080114,0
664,20080115,10
664,20080116,77
664,20080117,0
664,20080118,105
664,20080119,109
664,20080120,129
664,20080121,122
664,20080122,110
664,20080123,0
664,20080124,8
664,20080125,32
664,20080126,0
664,20080127,44
664,20080128,1
664,20080129,0
664,20080130,4
664,20080131,40
664,20080201,40
664,20080202,21
664,20080203,3
664,20080204,0
664,20080205,16
664,20080206,47
664,20080207,16
664,20080208,0
664,20080209,0
664,20080210,0
664,20080211,0
664,20080212,0
664,20080213,1
664,20080214,2
664,20080215,0
664,20080216,0
664,20080217,0
664,20080218,0
664,20080219,0
664,20080220,0
664,20080221,0
664,20080222,4
664,20080223,8
664,20080224,0
664,20080225,58
664,20080226,0
664,20080227,32
664,20080228,0
664,20080229,0
664,20080301,159
664,20080302,28
664,20080303,0
664,20080304,1
664,20080305,29
664,20080306,2
664,20080307,12
664,20080308,4
664,20080309,0
664,20080310,20
664,20080311,42
664,20080312,115
664,20080313,74
664,20080314,3
664,20080315,0
664,20080316,69
664,20080317,160
664,20080318,9
664,20080319,6
664,20080320,17
664,20080321,199
664,20080322,23
664,20080323,11
664,20080324,9
664,20080325,23
664,20080326,18
664,20080327,0
664,20080328,2
664,20080329,49
664,20080330,0
664,20080331,104
664,20080401,0
664,20080402,34
664,20080403,5
664,20080404,0
664,20080405,29
664,20080406,4
664,20080407,0
664,20080408,0
664,20080409,0
664,20080410,0
664,20080411,0
664,20080412,0
664,20080413,0
664,20080414,12
664,20080415,1
664,20080416,8
664,20080417,0
664,20080418,0
664,20080419,0
664,20080420,0
664,20080421,0
664,20080422,0
664,20080423,0
664,20080424,15
664,20080425,79
664,20080426,0
664,20080427,0
664,20080428,11
664,20080429,135
664,20080430,8
664,20080501,0
664,20080502,33
664,20080503,0
664,20080504,0
664,20080505,0
664,20080506,0
664,20080507,0
664,20080508,0
664,20080509,0
664,20080510,0
664,20080511,0
664,20080512,0
664,20080513,0
664,20080514,0
664,20080515,4
664,20080516,84
664,20080517,59
664,20080518,40
664,20080519,0
664,20080520,0
664,20080521,0
664,20080522,0
664,20080523,0
664,20080524,0
664,20080525,0
664,20080526,0
664,20080527,10
664,20080528,0
664,20080529,43
664,20080530,7
664,20080531,43
664,20080601,40
664,20080602,0
664,20080603,25
664,20080604,0
664,20080605,0
664,20080606,0
664,20080607,0
664,20080608,38
664,20080609,0
664,20080610,0
664,20080611,0
664,20080612,22
664,20080613,14
664,20080614,25
664,20080615,50
664,20080616,80
664,20080617,0
664,20080618,0
664,20080619,0
664,20080620,78
664,20080621,0
664,20080622,0
664,20080623,0
664,20080624,0
664,20080625,0
664,20080626,0
664,20080627,21
664,20080628,28
664,20080629,13
664,20080630,0
664,20080701,0
664,20080702,0
664,20080703,42
664,20080704,9
664,20080705,1
664,20080706,5
664,20080707,2
664,20080708,132
664,20080709,56
664,20080710,109
664,20080711,157
664,20080712,84
664,20080713,21
664,20080714,0
664,20080715,0
664,20080716,6
664,20080717,1
664,20080718,61
664,20080719,81
664,20080720,32
664,20080721,65
664,20080722,60
664,20080723,1
664,20080724,3
664,20080725,0
664,20080726,36
664,20080727,68
664,20080728,0
664,20080729,0
664,20080730,78
664,20080731,0
664,20080801,6
664,20080802,0
664,20080803,2
664,20080804,160
664,20080805,4
664,20080806,9
664,20080807,0
664,20080808,45
664,20080809,8
664,20080810,4
664,20080811,49
664,20080812,1
664,20080813,54
664,20080814,10
664,20080815,1
664,20080816,0
664,20080817,0
664,20080818,34
664,20080819,65
664,20080820,55
664,20080821,5
664,20080822,6
664,20080823,167
664,20080824,41
664,20080825,10
664,20080826,0
664,20080827,0
664,20080828,0
664,20080829,0
664,20080830,0
664,20080831,0
664,20080901,6
664,20080902,0
664,20080903,64
664,20080904,22
664,20080905,0
664,20080906,51
664,20080907,0
664,20080908,30
664,20080909,8
664,20080910,4
664,20080911,0
664,20080912,0
664,20080913,224
664,20080914,0
664,20080915,0
664,20080916,0
664,20080917,0
664,20080918,0
664,20080919,0
664,20080920,0
664,20080921,0
664,20080922,0
664,20080923,13
664,20080924,40
664,20080925,0
664,20080926,0
664,20080927,0
664,20080928,0
664,20080929,24
664,20080930,19
664,20081001,334
664,20081002,180
664,20081003,30
664,20081004,6
664,20081005,105
664,20081006,78
664,20081007,5
664,20081008,43
664,20081009,3
664,20081010,0
664,20081011,0
664,20081012,0
664,20081013,0
664,20081014,0
664,20081015,1
664,20081016,50
664,20081017,35
664,20081018,0
664,20081019,0
664,20081020,0
664,20081021,60
664,20081022,31
664,20081023,0
664,20081024,2
664,20081025,32
664,20081026,0
664,20081027,102
664,20081028,14
664,20081029,1
664,20081030,0
664,20081031,25
664,20081101,0
664,20081102,30
664,20081103,0
664,20081104,3
664,20081105,0
664,20081106,4
664,20081107,0
664,20081108,1
664,20081109,55
664,20081110,29
664,20081111,115
664,20081112,45
664,20081113,18
664,20081114,22
664,20081115,11
664,20081116,21
664,20081117,0
664,20081118,4
664,20081119,12
664,20081120,34
664,20081121,75
664,20081122,70
664,20081123,19
664,20081124,75
664,20081125,9
664,20081126,1
664,20081127,11
664,20081128,0
664,20081129,40
664,20081130,18
664,20081201,19
664,20081202,2
664,20081203,42
664,20081204,0
664,20081205,51
664,20081206,4
664,20081207,1
664,20081208,1
664,20081209,0
664,20081210,20
664,20081211,12
664,20081212,0
664,20081213,0
664,20081214,0
664,20081215,0
664,20081216,0
664,20081217,6
664,20081218,0
664,20081219,23
664,20081220,72
664,20081221,1
664,20081222,7
664,20081223,2
664,20081224,3
664,20081225,3
664,20081226,0
664,20081227,0
664,20081228,0
664,20081229,0
664,20081230,0
664,20081231,0
664,20090101,0
664,20090102,16
664,20090103,0
664,20090104,3
664,20090105,98
664,20090106,0
664,20090107,5
664,20090108,2
664,20090109,0
664,20090110,0
664,20090111,0
664,20090112,0
664,20090113,23
664,20090114,58
664,20090115,4
664,20090116,0
664,20090117,0
664,20090118,22
664,20090119,27
664,20090120,58
664,20090121,0
664,20090122,0
664,20090123,88
664,20090124,77
664,20090125,0
664,20090126,0
664,20090127,0
664,20090128,0
664,20090129,0
664,20090130,0
664,20090131,0
664,20090201,0
664,20090202,1
664,20090203,0
664,20090204,5
664,20090205,2
664,20090206,9
664,20090207,0
664,20090208,29
664,20090209,43
664,20090210,105
664,20090211,35
664,20090212,19
664,20090213,7
664,20090214,9
664,20090215,0
664,20090216,63
664,20090217,88
664,20090218,2
664,20090219,0
664,20090220,42
664,20090221,4
664,20090222,4
664,20090223,3
664,20090224,0
664,20090225,0
664,20090226,22
664,20090227,58
664,20090228,15
664,20090301,3
664,20090302,4
664,20090303,0
664,20090304,0
664,20090305,10
664,20090306,115
664,20090307,59
664,20090308,7
664,20090309,23
664,20090310,5
664,20090311,55
664,20090312,5
664,20090313,23
664,20090314,0
664,20090315,2
664,20090316,9
664,20090317,0
664,20090318,0
664,20090319,0
664,20090320,0
664,20090321,0
664,20090322,0
664,20090323,11
664,20090324,103
664,20090325,27
664,20090326,124
664,20090327,83
664,20090328,9
664,20090329,132
664,20090330,2
664,20090331,0
664,20090401,0
664,20090402,0
664,20090403,0
664,20090404,4
664,20090405,8
664,20090406,0
664,20090407,0
664,20090408,7
664,20090409,10
664,20090410,0
664,20090411,0
664,20090412,0
664,20090413,0
664,20090414,0
664,20090415,0
664,20090416,0
664,20090417,0
664,20090418,0
664,20090419,0
664,20090420,0
664,20090421,0
664,20090422,0
664,20090423,0
664,20090424,0
664,20090425,0
664,20090426,0
664,20090427,29
664,20090428,4
664,20090429,39
664,20090430,0
664,20090501,0
664,20090502,0
664,20090503,0
664,20090504,9
